,stt,name,address,lat,lng,reviews,rating,query,city
11,12,Parking 1 (bãi giữ xe),"
2, Tống Hữu Định, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, Thảo Điền, Thủ Đức, Hồ Chí Minh, Vietnam",10.8061749,106.7333204,[],,bãi giữ xe,
12,13,Parking 2 (bãi giữ xe),"
235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh, Vietnam",10.7635045,106.6826608,"[""Spacious parking lot, daily car rental morning - evening 50k. Overnight 100k. Saw a motorbike kept. The staff are also cute. In District 1, I think it's better than sending to Nowzone or Nikko vault."", ""Exorbitant prices. Parking from 8am to 3pm costs 100k, while parking outdoors without a roof and in puddles. There is no posted price list, the staff collects it themselves."", ""Spacious, no need to leave a lock outside the shack, price 70k from morning to afternoon"", ""Spacious parking lot, affordable price.\nDisadvantage: walking to the hospital is a bit far"", ""very expensive, self-collected price, no listing at all."", ""Normal motorbike 10,000 VND / 1 day today there is a 4-day delivery for 20,00 VND / 1 day. 4 days 80,000 VND. Cut people's throats"", ""My brain is blown...wash the car and spray it with water and then give it to the customer.\nThe back of the trunk is the same"", ""One-time deposit of 50k, charged in the morning and afternoon, must leave the key. There is a porch area and a sky area, generally quite spacious, but the entrance gate is a bit small."", ""One session 50k, whole day 100k. Monthly ticket 1,800,000 does not include roof cover, first come first served. Where the car has two rows of roofs, leave the keys. Operates 24/7. Happy staff."", ""Wide parking lot. Keep during the day 50K, before 10am the next day 100K, after 10am 120K, after 5pm 150K""]",4.0,bãi giữ xe,
13,14,Parking 3 (bãi giữ xe),"
189 Đ. Hòa Bình, Hiệp Tân, Tân Phú, Hồ Chí Minh 72000, Vietnam",10.7711156,106.6282581,"[""It's hard for a weak female driver like me to start the car so I don't meet the cute staff who give me a lot of support 👍👍👍👍👍 …"", ""Beautiful, safe, professional parking lot! I feel very secure when sending here! The entrance is spacious and extremely convenient. For a female driver like me, it's really easy to get in and out of the parking lot, and there's even a car wash! Wow! I really like it!⭐️⭐️⭐️⭐️⭐️"", ""Clean parking lot, security, surveillance cameras, safe, enthusiastic service style, feel very satisfied with the experience."", ""Clean, airy and spacious."", ""Ok, spacious and clean"", ""Reference price:\n- send from 6pm to 5:30pm: 50k\n- send from 10pm the previous day to 4pm the next day: 200k"", ""The parking lot is modern, clean, safe and the service is very good"", ""Spacious parking lot. Service quality is very good"", ""Nice parking lot..clean..Good fire protection. Worth sending your beloved car"", ""The parking lot is spacious and the staff is also very friendly""]",4.9,bãi giữ xe,
14,15,Parking 4 (bãi giữ xe),"
10°44'37.2""N 106°36'35.4""E 41l, Đường 32, Khu Phố 3, Bình Tân, Hồ Chí Minh 10000, Vietnam",10.743588,106.6098217,"[""Good service, reasonable price, spacious parking lot, friendly and enthusiastic staff 😊👍 …""]",5.0,bãi giữ xe,
15,16,Parking 5 (bãi giữ xe),"
18 Nguyễn Kim, Phường 12, Quận 5, Hồ Chí Minh, Vietnam",10.7563599,106.6632741,"[""Parking in the basement of a shopping mall. The shopping mall is old, so this basement area looks old compare to most of the shopping malls’ parking in this city."", ""It's a big shopping center but the parking lot is poorly arranged. There are a lot of security guards who help with the arrangements. Most of the time, after sending the car, it is very difficult to get the car."", ""Employees of Ngoc Hue Co., Ltd. have an oppressive attitude that makes it difficult for customers to handle the process of losing their parking card. Request to retain original identification documents and vehicle documents overnight …"", ""The parking lot is not very large, there is a security guard to help show you empty spaces to park. Overall it's OK."", ""The staff has a rude attitude towards customers, they should review their way of working"", ""The security guard has a poor attitude and is rude to guests"", ""Parking is not safe, service attitude is not good"", ""It is very difficult to get the car, the security does not support it"", ""Grumpy and rude staff"", ""Poor attitude staff!""]",3.4,bãi giữ xe,
16,17,Parking 6 (bãi giữ xe),"
606 Đ. Trần Hưng Đạo, Phường 2, Quận 5, Hồ Chí Minh, Vietnam",10.7551774,106.6799095,"[""Spacious parking lot. Affordable price.\nIn the heart of Ho Chi Minh City, having a parking lot is great, covered but limited …"", ""Spacious and comfortable parking. There is a parking area for cars to drink coffee at Nhat Nguyet, park for a few hours and then go. Anything longer than the staff for guidance."", ""In the city center, this beach is too large, the first 3 hours cost 50k"", ""Spacious parking lot, located right in the center so very convenient. Reasonable price."", ""I sent my car on May 11, 2025 with a very bad experience, the person who punched the card was extremely bossy with an insulting attitude and words!!! My friend and I drove 2 cars and my friend paid for my back car. My friend asked very …"", ""The parking attendant is like a thug. Even when entering the parking lot, they are forced to pay 50k"", ""Spacious parking"", ""Giving change but not giving change but still waiting for change even if it's just that much. Bad parking lot, shouldn't park there.""]",4.0,bãi giữ xe,
17,18,Parking 1 (khu đỗ xe),"
26CV+R9M, Đ. Nghiêm Xuân Yêm, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng, Vietnam",16.0220829,108.2434121,"[""a year ago"", ""2 years ago"", ""3 years ago"", ""\nWrite a review"", ""Write a review"", ""\nSort"", ""\n\n\n\n""]",4.5,khu đỗ xe,
18,19,Parking 2 (khu đỗ xe),"
MQG5+2H9, Hẻm 2596 Hùynh Tấn Phát, Phú Xuân, Nhà Bè, Hồ Chí Minh, Vietnam",10.6750409,106.7589841,[],,khu đỗ xe,
19,20,Parking 3 (khu đỗ xe),"
VMF2+22V, Sở Dầu, Hồng Bàng, Hải Phòng, Vietnam",20.8726241,106.6500538,[],,khu đỗ xe,
20,21,Parking 4 (khu đỗ xe),"
Đ. Mễ Trì, Khu đô thị Mễ Trì Hạ, Nam Từ Liêm, Hà Nội 12012, Vietnam",21.0143398,105.7816885,"[""Good place for a walk"", ""I have parked my car several times and found it very clean and the price is reasonable. I will definitely come back next time."", ""Clean basement, reasonable price. Especially when the whole Hanoi is flooded, my car is still dry :))"", ""The basement is clean, full security, parking without worrying about rain or sun. Overall, very good."", ""High, airy, clean parking lot with good service quality."", ""The parking garage is clean and the service quality is good"", ""Spacious, clean basement, reasonable price"", ""Clean and polite service"", ""Pccc good. Modern.""]",4.9,khu đỗ xe,
21,22,Parking 1 (bãi đỗ xe hà nội),"
39b P. Phúc Xá, Phúc xá, Ba Đình, Hà Nội, Vietnam",21.0478608,105.8457672,"[""Like ..."", ""The parking lot is large, covered and outdoor, the price is cheaper than other parking lots in the area, guarded day and night. Covered price is 2 million/month, outdoor is 1.5 million/month."", ""The parking lot is large but not covered, so you have to leave your car keys behind""]",4.3,bãi đỗ xe hà nội,
22,23,Parking 2 (bãi đỗ xe hà nội),"
2RQH+JJV, Ngọc Hồ, Ba Đình, Hà Nội, Vietnam",21.0391194,105.8290374,"[""It's a bubbly and a energetic space of Hanoi a part of the old Quarter but bang on the north west point of the Hoan Kiem Lake..\nIt's not too hard to find a parking space here especially for bikes even in the …"", ""Always full of cars,want to park here should have good chance."", ""satisfied"", ""The parking lot is very spacious and airy, the security guard is very enthusiastic."", ""I just passed by but the beach is very beautiful."", ""Reasonable price. Facilities are a bit degraded."", ""Okay, try to develop""]",3.9,bãi đỗ xe hà nội,
23,24,Parking 3 (bãi đỗ xe hà nội),"
2RJ5+QPF, Ngọc Khánh, Ba Đình, Hà Nội, Vietnam",21.0319313,105.8093104,"[""Car and motorbike parking lot, VETC sweeps by the hour is also quite high. The lot is just gravel with no markings. There is also no roof, quite makeshift."", ""Ok, support payment by VETC, OTO 25,000 VND/hour"", ""The parking lot has a clear price list.\nIt's old and degraded, dusty when the sun is shining, muddy when it rains, and has no roof for the car."", ""50k/turn."", ""If it's long term, go in. If it's quick, go to Lotte or Daawoo for convenience"", ""The parking lot is quite large"", ""Large parking lot, bad road, price around 25k/hour"", ""Satisfied"", ""Currently under renovation, you can't see much. Drinks are 3 to 5 times more expensive than outside.""]",3.8,bãi đỗ xe hà nội,
24,25,Parking 4 (bãi đỗ xe hà nội),"
315 Đ. Trường Chinh, Khương Thượng, Thanh Xuân, Hà Nội, Vietnam",21.0018285,105.8229903,"[""The parking lot is spacious, there is a high-rise parking lot for cars, getting a car is quite convenient, and the staff is enthusiastic to support customers."", ""Please give me your phone number"", ""Spacious parking lot, guaranteed security, convenient. Enthusiastic staff."", ""Spacious parking lot, multi-storey, okie service"", ""The building has 8 floors and 1 underground parking"", ""Modern, civilized and convenient parking lot"", ""The garage staff are enthusiastic, the parking lot is spacious, safe and clean."", ""Works quite professionally""]",4.9,bãi đỗ xe hà nội,
25,26,Parking 5 (bãi đỗ xe hà nội),"
33 P. Lý Thường Kiệt, Hàng Bài, Hoàn Kiếm, Hà Nội, Vietnam",21.0224655,105.8532371,"[""Linh Pho chicken noodle soup is open from 5:00 p.m. to 11:00 p.m"", ""Friendly and enthusiastic staff""]",4.8,bãi đỗ xe hà nội,
26,27,Parking 6 (bãi đỗ xe hà nội),"
36 P. Hoàng Cầu, Chợ Dừa, Đống Đa, Hà Nội, Vietnam",21.0190385,105.8242586,[],4.0,bãi đỗ xe hà nội,
0,1,Parking 1,"
13 Tây Thạnh, Tân Phú, Hồ Chí Minh, Vietnam",10.809646,106.619733,[],,bãi đỗ xe,Không xác định
1,2,Parking 2,"
752W+WM2, Trần Phú, Vạn Thạnh, Nha Trang, Khánh Hòa 650000, Vietnam",12.2522668,109.1966326,"[""A space where you can park small vehicles."", ""In this parking lot, every day from 5pm to 11pm, there is a stall selling good milk tea (bubble tea)."", ""Parking lot next to the beach for motorbikes and small cars."", ""Free parking for tourists. Come out here in the afternoon to catch the wind and watch the sea"", ""comfortable parking, this place is ok to stop by and visit"", ""Free parking for tourist cars, supporting tourists visiting Nha Trang beach and people going to exercise.\nAlong the coast, more parking lots like this need to be built."", ""Clean road, nice view"", ""quite a nice view point"", ""A great place to relax and have a great time sunbathing on the beach.""]",4.8,bãi đỗ xe,Nha Trang
2,3,Parking 3,"
Old Upper Thomson Rd, Parking lot, Singapore 573868",1.3703809,103.8275546,[],4.2,parking lot,Không xác định
3,4,Parking 4,"
Thạnh Lộc, District 12, Ho Chi Minh City, Vietnam",10.8682805,106.6862007,[],,bãi giữ xe,Không xác định
4,5,Parking 5,"
415 Đ. An Dương Vương, Phường 10, Quận 6, Hồ Chí Minh 73100, Vietnam",10.7427987,106.6230977,"[""I just got my car home a week ago and was looking for a place to park it when I found a nice, large, clean lot right near my house. Enthusiastic support from the guys at the yard. The price is extremely cheap."", ""Just arrived and booked. The parking lot is large so you can choose a good location. The garage is clean, has cameras and good lighting system for getting the car at night. 5 stars."", ""I am a technology driver, 1km from my house, I happened to see a 24/7 parking sign so I stopped by to ask and decided to rent long term. Before, I parked my car on the street, it was unsafe, I broke the windows all the time. Hiccc"", ""- see near house drive over to park, see big parking lot, turn around comfortably, each car has its own space, clean, staff drive in and out to help when preparing to leave"", ""Reasonable price, very clean indoor parking for cars and motorbikes, lovely staff. Thank you very much"", ""Indoor parking lot, spacious and comfortable, friendly prices with free car wash"", ""I parked my car here for a month and got a free car wash and a free car cover. Very good service, thank you"", ""The parking lot is too large and of good quality. It's a pity because it's too far from my place."", ""Large parking lot with friendly prices and free car wash"", ""The beach is so beautiful. I asked if the price was too cheap and booked a place.""]",5.0,bãi giữ xe,Không xác định
5,6,Parking 6,"
26CV+R9M, Đ. Nghiêm Xuân Yêm, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng, Vietnam",16.0220829,108.2434121,"[""a year ago"", ""2 years ago"", ""3 years ago""]",4.5,khu đỗ xe,Đà Nẵng
6,7,Parking 7,"
8 Tagore Dr, #01-00 Techniques Building, Singapore 787624",1.3874419,103.8270583,[],4.9,garage,Không xác định
7,8,Parking 8,"
Lornie Road, Reservoir Rd, Parking lot",1.3412162,103.8340349,[],4.4,parking,Không xác định
8,9,Parking 9,"
39b P. Phúc Xá, Phúc xá, Ba Đình, Hà Nội, Vietnam",21.0478608,105.8457672,"[""Like ..."", ""The parking lot is large, covered and outdoor, the price is cheaper than other parking lots in the area, guarded day and night. Covered price is 2 million/month, outdoor is 1.5 million/month."", ""The parking lot is large but not covered, so you have to leave your car keys behind""]",4.3,bãi đỗ xe Hà Nội,Hà Nội
